k,e
1.297352949,19.855333438
1.311132210,19.833626310
1.324904030,19.801778533
1.338683290,19.789789637
1.352462551,19.791395736
1.366241811,19.792197010
1.380021072,19.740560870
1.393800332,19.661799223
1.407579592,19.569526159
1.421351413,19.489481740
1.435130673,19.434402541
1.448909933,19.407392181
1.462689194,19.402036314
1.476536198,19.414444632
1.490377940,19.447791058
1.504224944,19.492184492
1.518066687,19.537137650
1.531913691,19.569752840
1.545755434,19.568056873
1.559602437,19.544110611
1.573449441,19.607598193
1.587291184,19.712069369
1.601138188,19.714558699
1.614979931,19.741438358
1.628826934,19.741279251
1.642673938,19.638497399
1.656515681,19.482228539
1.670362685,19.513513355
1.684204428,19.602910530
1.698051432,19.696612408
1.711893174,19.775881351
1.725740178,19.807273759
0.000000000,19.596651082
0.013805215,19.622574092
0.027610431,19.697408525
0.041415646,19.810581670
0.055229974,19.884086851
0.069035189,19.843315839
0.082840405,19.898196071
0.096645620,19.908398582
0.110450836,19.811695558
0.124256051,19.711908455
0.138070379,19.728819915
0.151875594,19.820009012
0.165680809,19.905474405
0.179486025,19.976661843
0.193291240,20.039195255
0.207096456,20.107192942
0.220901671,20.192795298
0.234715999,20.249524684
0.248521214,20.246413639
0.262326430,20.182023796
0.276131645,20.082480976
0.289936860,20.057623062
0.303742076,20.175004960
0.317547291,20.169610648
0.331361619,20.094150662
0.345166834,20.025078076
0.358972050,20.236975431
0.372777265,20.342398149
0.386582481,20.225120846
0.400387696,20.221330055
0.414202024,20.204431091
0.428007239,20.157253826
0.441812455,20.124481759
0.455617670,20.112410244
0.469396930,20.123295182
0.483176191,20.158117982
0.496955451,20.219986206
0.510727271,20.248586115
0.524506532,20.197042501
0.538285792,20.154307693
0.552065052,20.129418300
0.565844313,20.116253530
0.579623573,20.121524660
0.593402834,20.136329767
0.607174654,20.157600578
0.620953914,20.177936144
0.634733175,20.157283570
0.648512435,20.101425739
0.662291695,20.060049134
0.676070956,20.018599000
0.689842776,19.950555300
0.703622036,19.841971363
0.717401297,19.772360708
0.731180557,19.804339001
0.744959818,19.884062404
0.758739078,19.926526576
0.772518338,19.961671060
0.786290158,20.001791123
0.800069419,20.050974469
0.813848679,20.090031534
0.827627940,20.105524104
0.841474943,20.109629747
0.855316686,20.115785262
0.869163690,20.116791629
0.883005433,20.108766253
0.896852437,20.090268929
0.910694179,20.071579289
0.924541183,20.090499048
0.938388187,20.016956292
0.952229930,19.866505241
0.966076934,19.818128514
0.979918677,19.833135867
0.993765680,19.888289036
1.007612684,19.897161837
1.021454427,19.868323143
1.035301431,19.894641254
1.049143174,20.013622044
1.062990177,20.107697877
1.076831920,20.154874944
1.090678924,20.165532014
1.104458184,20.155331676
1.118237445,20.121003943
1.132016705,20.060139807
1.145788525,19.981093653
1.159567786,19.893688574
1.173347046,19.818448691
1.187126307,19.782953513
1.200905567,19.772724780
1.214684827,19.782932059
1.228464088,19.787042900
1.242235908,19.813904057
1.256015168,19.817200269
1.269794429,19.860920126
1.283573689,19.880543133
1.297352949,19.968821500
1.311132210,20.024176983
1.324904030,20.025151271
1.338683290,19.989839027
1.352462551,19.927469072
1.366241811,19.875516840
1.380021072,19.896679046
1.393800332,19.908316669
1.407579592,19.895970347
1.421351413,19.833471878
1.435130673,19.715733864
1.448909933,19.627434703
1.462689194,19.596651082
1.476536198,19.600196497
1.490377940,19.614225889
1.504224944,19.642526960
1.518066687,19.674443421
1.531913691,19.699440854
1.545755434,19.723837099
1.559602437,19.749592841
1.573449441,19.769430815
1.587291184,19.810455336
1.601138188,19.825272516
1.614979931,19.792598418
1.628826934,19.825906058
1.642673938,19.813430967
1.656515681,19.876251051
1.670362685,19.949934331
1.684204428,20.011744772
1.698051432,20.059864650
1.711893174,20.092504091
1.725740178,20.105524104
0.000000000,19.596651082
0.013805215,19.623329266
0.027610431,19.698775344
0.041415646,19.812514498
0.055229974,19.890791878
0.069035189,19.847586357
0.082840405,19.905341289
0.096645620,19.921211380
0.110450836,19.822888673
0.124256051,19.718434270
0.138070379,19.739060212
0.151875594,19.839717651
0.165680809,19.929350745
0.179486025,19.993755549
0.193291240,20.050077066
0.207096456,20.113798140
0.220901671,20.202553663
0.234715999,20.269015203
0.248521214,20.277609064
0.262326430,20.213512252
0.276131645,20.117403040
0.289936860,20.066859364
0.303742076,20.195733327
0.317547291,20.203365453
0.331361619,20.119868216
0.345166834,20.045215545
0.358972050,20.240400882
0.372777265,20.348897459
0.386582481,20.230829166
0.400387696,20.230576874
0.414202024,20.207760791
0.428007239,20.158983947
0.441812455,20.125133707
0.455617670,20.112410244
0.469396930,20.123543599
0.483176191,20.158699146
0.496955451,20.221494362
0.510727271,20.257340645
0.524506532,20.207094759
0.538285792,20.161335426
0.552065052,20.136935955
0.565844313,20.127531424
0.579623573,20.134793258
0.593402834,20.150876854
0.607174654,20.169752820
0.620953914,20.187695339
0.634733175,20.165739736
0.648512435,20.109240726
0.662291695,20.066598660
0.676070956,20.022341477
0.689842776,19.953871394
0.703622036,19.844043248
0.717401297,19.775586850
0.731180557,19.816539826
0.744959818,19.896700852
0.758739078,19.933984641
0.772518338,19.965838920
0.786290158,20.005178764
0.800069419,20.054054566
0.813848679,20.091974937
0.827627940,20.105524104
0.841474943,20.111131326
0.855316686,20.118433185
0.869163690,20.120066303
0.883005433,20.112248859
0.896852437,20.094116956
0.910694179,20.076902149
0.924541183,20.103753371
0.938388187,20.027833639
0.952229930,19.877391265
0.966076934,19.841230295
0.979918677,19.848643851
0.993765680,19.894255877
1.007612684,19.900697544
1.021454427,19.871765909
1.035301431,19.897825905
1.049143174,20.017492436
1.062990177,20.112253492
1.076831920,20.157826562
1.090678924,20.165532014
1.104458184,20.158795936
1.118237445,20.126749002
1.132016705,20.067283577
1.145788525,19.989326732
1.159567786,19.903368034
1.173347046,19.831087478
1.187126307,19.797548469
1.200905567,19.785483290
1.214684827,19.790144408
1.228464088,19.793418720
1.242235908,19.820554573
1.256015168,19.822306824
1.269794429,19.871569896
1.283573689,19.903034060
1.297352949,19.994197056
1.311132210,20.063092248
1.324904030,20.040548481
1.338683290,20.007373929
1.352462551,19.936205419
1.366241811,19.892997474
1.380021072,19.907554403
1.393800332,19.917128995
1.407579592,19.904598099
1.421351413,19.837360125
1.435130673,19.717874429
1.448909933,19.629239241
1.462689194,19.596651082
1.476536198,19.603618176
1.490377940,19.619675044
1.504224944,19.647618724
1.518066687,19.677566626
1.531913691,19.702536257
1.545755434,19.727367804
1.559602437,19.753603645
1.573449441,19.775445696
1.587291184,19.815038633
1.601138188,19.837935357
1.614979931,19.820708843
1.628826934,19.848398979
1.642673938,19.826904819
1.656515681,19.885157728
1.670362685,19.957003258
1.684204428,20.018312554
1.698051432,20.065860197
1.711893174,20.097037531
1.725740178,20.105524104
0.000000000,19.819940383
0.013805215,19.831884344
0.027610431,19.868665206
0.041415646,19.898519145
0.055229974,19.953783654
0.069035189,20.028794395
0.082840405,20.047760389
0.096645620,19.993996847
0.110450836,19.882554835
0.124256051,19.781604258
0.138070379,19.790588104
0.151875594,19.863018836
0.165680809,19.953495348
0.179486025,20.057664787
0.193291240,20.165253571
0.207096456,20.265335095
0.220901671,20.349609652
0.234715999,20.377810738
0.248521214,20.338581713
0.262326430,20.299499591
0.276131645,20.262092754
0.289936860,20.219405483
0.303742076,20.226893487
0.317547291,20.291593137
0.331361619,20.368874622
0.345166834,20.448284966
0.358972050,20.439062386
0.372777265,20.406866793
0.386582481,20.369955406
0.400387696,20.279623585
0.414202024,20.337596826
0.428007239,20.403619737
0.441812455,20.430293971
0.455617670,20.436137118
0.469396930,20.423681297
0.483176191,20.388014997
0.496955451,20.344642592
0.510727271,20.357967609
0.524506532,20.470993785
0.538285792,20.535792176
0.552065052,20.396353114
0.565844313,20.286517053
0.579623573,20.267920011
0.593402834,20.272012402
0.607174654,20.266821626
0.620953914,20.248915386
0.634733175,20.263539016
0.648512435,20.274061205
0.662291695,20.227588429
0.676070956,20.156705962
0.689842776,20.067944777
0.703622036,20.017260309
0.717401297,20.006867103
0.731180557,20.030844275
0.744959818,20.119349190
0.758739078,20.211916540
0.772518338,20.247525730
0.786290158,20.254099491
0.800069419,20.259235765
0.813848679,20.263767191
0.827627940,20.266675691
0.841474943,20.268960130
0.855316686,20.275538123
0.869163690,20.279678131
0.883005433,20.276068867
0.896852437,20.258997270
0.910694179,20.226928498
0.924541183,20.168017440
0.938388187,20.184644945
0.952229930,20.089441577
0.966076934,20.042652676
0.979918677,20.035419132
0.993765680,20.085594367
1.007612684,20.089161543
1.021454427,20.126896438
1.035301431,20.208642505
1.049143174,20.319935879
1.062990177,20.443561412
1.076831920,20.539060293
1.090678924,20.574875411
1.104458184,20.511900853
1.118237445,20.439092819
1.132016705,20.354428435
1.145788525,20.265623624
1.159567786,20.180861601
1.173347046,20.096042135
1.187126307,19.986979562
1.200905567,19.879842291
1.214684827,19.848840677
1.228464088,19.942044796
1.242235908,19.952360997
1.256015168,19.933898761
1.269794429,19.950654626
1.283573689,20.042488726
1.297352949,20.019744370
1.311132210,20.076737988
1.324904030,20.099589083
1.338683290,20.043292992
1.352462551,20.046670918
1.366241811,20.068736683
1.380021072,20.084565686
1.393800332,20.124984732
1.407579592,20.058064626
1.421351413,19.936425497
1.435130673,19.880087100
1.448909933,19.836143198
1.462689194,19.819940383
1.476536198,19.821697490
1.490377940,19.825388789
1.504224944,19.844796291
1.518066687,19.895561703
1.531913691,19.898367920
1.545755434,19.847551599
1.559602437,19.872635164
1.573449441,19.925196295
1.587291184,19.914874777
1.601138188,19.921344699
1.614979931,19.966580854
1.628826934,19.928273225
1.642673938,20.045254364
1.656515681,20.121134239
1.670362685,20.222875873
1.684204428,20.318979920
1.698051432,20.330244855
1.711893174,20.290380308
1.725740178,20.266675691
0.000000000,19.819940383
0.013805215,19.835767518
0.027610431,19.875613134
0.041415646,19.907429401
0.055229974,19.957538283
0.069035189,20.032685586
0.082840405,20.050354516
0.096645620,20.001665072
0.110450836,19.890056912
0.124256051,19.793973319
0.138070379,19.803077669
0.151875594,19.881908906
0.165680809,19.976729261
0.179486025,20.074657428
0.193291240,20.176103172
0.207096456,20.271276690
0.220901671,20.357997622
0.234715999,20.391587616
0.248521214,20.375338496
0.262326430,20.347100388
0.276131645,20.321870596
0.289936860,20.291795356
0.303742076,20.285154471
0.317547291,20.319325453
0.331361619,20.386945566
0.345166834,20.456116354
0.358972050,20.447559085
0.372777265,20.412733230
0.386582481,20.374780993
0.400387696,20.285188376
0.414202024,20.341801892
0.428007239,20.407096600
0.441812455,20.432801927
0.455617670,20.436137118
0.469396930,20.426797559
0.483176191,20.391878611
0.496955451,20.349193786
0.510727271,20.360749898
0.524506532,20.474794076
0.538285792,20.542441683
0.552065052,20.402473621
0.565844313,20.296067115
0.579623573,20.274482855
0.593402834,20.279102685
0.607174654,20.277599122
0.620953914,20.260464570
0.634733175,20.277110987
0.648512435,20.287229256
0.662291695,20.237569958
0.676070956,20.166119614
0.689842776,20.071916993
0.703622036,20.024262638
0.717401297,20.014467758
0.731180557,20.040492439
0.744959818,20.130164413
0.758739078,20.222129482
0.772518338,20.256754898
0.786290158,20.261527445
0.800069419,20.264625631
0.813848679,20.266801841
0.827627940,20.266675691
0.841474943,20.274483872
0.855316686,20.285100711
0.869163690,20.290944889
0.883005433,20.286880621
0.896852437,20.268282960
0.910694179,20.235515090
0.924541183,20.183681220
0.938388187,20.199381170
0.952229930,20.101606248
0.966076934,20.050161565
0.979918677,20.041415505
0.993765680,20.088423386
1.007612684,20.094339525
1.021454427,20.132156500
1.035301431,20.214471347
1.049143174,20.326893753
1.062990177,20.451949633
1.076831920,20.542781711
1.090678924,20.574875411
1.104458184,20.518744855
1.118237445,20.448618301
1.132016705,20.355873233
1.145788525,20.267936760
1.159567786,20.185891102
1.173347046,20.104607690
1.187126307,20.001754682
1.200905567,19.906653732
1.214684827,19.869522618
1.228464088,19.961232754
1.242235908,19.955797880
1.256015168,19.941399488
1.269794429,19.954770684
1.283573689,20.066482637
1.297352949,20.044873739
1.311132210,20.109862597
1.324904030,20.108585460
1.338683290,20.060843826
1.352462551,20.053678079
1.366241811,20.079169560
1.380021072,20.095396810
1.393800332,20.133078297
1.407579592,20.060115247
1.421351413,19.940219845
1.435130673,19.886025069
1.448909933,19.840173496
1.462689194,19.819940383
1.476536198,19.825578097
1.490377940,19.832070431
1.504224944,19.851833736
1.518066687,19.900239755
1.531913691,19.909268765
1.545755434,19.853891566
1.559602437,19.877104095
1.573449441,19.931105171
1.587291184,19.920205667
1.601138188,19.934350148
1.614979931,19.979321980
1.628826934,19.938066773
1.642673938,20.048924632
1.656515681,20.127748747
1.670362685,20.232695131
1.684204428,20.325366969
1.698051432,20.334230273
1.711893174,20.293254208
1.725740178,20.266675691
0.000000000,20.249317073
0.013805215,20.237094981
0.027610431,20.203091060
0.041415646,20.149319273
0.055229974,20.129043779
0.069035189,20.163968609
0.082840405,20.114339602
0.096645620,20.138445975
0.110450836,20.249092135
0.124256051,20.328578653
0.138070379,20.346310202
0.151875594,20.358866770
0.165680809,20.379602672
0.179486025,20.403716083
0.193291240,20.429133689
0.207096456,20.447465656
0.220901671,20.459177188
0.234715999,20.515531323
0.248521214,20.594283347
0.262326430,20.605507507
0.276131645,20.556359120
0.289936860,20.477809445
0.303742076,20.403622095
0.317547291,20.505842675
0.331361619,20.645522208
0.345166834,20.707606854
0.358972050,20.724410534
0.372777265,20.700490799
0.386582481,20.731614829
0.400387696,20.733860324
0.414202024,20.720197165
0.428007239,20.720444256
0.441812455,20.732621056
0.455617670,20.739858785
0.469396930,20.733054619
0.483176191,20.720169927
0.496955451,20.705710440
0.510727271,20.695046745
0.524506532,20.679195062
0.538285792,20.634776589
0.552065052,20.630100474
0.565844313,20.607810174
0.579623573,20.561952235
0.593402834,20.502902393
0.607174654,20.450831513
0.620953914,20.414233008
0.634733175,20.381882981
0.648512435,20.357496836
0.662291695,20.360159680
0.676070956,20.297376326
0.689842776,20.219271727
0.703622036,20.231732850
0.717401297,20.279625559
0.731180557,20.345150243
0.744959818,20.400589512
0.758739078,20.446270089
0.772518338,20.528854623
0.786290158,20.593620111
0.800069419,20.584316649
0.813848679,20.566457730
0.827627940,20.560235042
0.841474943,20.566907466
0.855316686,20.584105883
0.869163690,20.604851784
0.883005433,20.599324021
0.896852437,20.515147608
0.910694179,20.421268967
0.924541183,20.327209597
0.938388187,20.229158667
0.952229930,20.197484533
0.966076934,20.196263178
0.979918677,20.186248811
0.993765680,20.134892048
1.007612684,20.250213737
1.021454427,20.440222009
1.035301431,20.621634969
1.049143174,20.564514481
1.062990177,20.519815837
1.076831920,20.572794420
1.090678924,20.657196624
1.104458184,20.601858456
1.118237445,20.516463821
1.132016705,20.493782537
1.145788525,20.450720153
1.159567786,20.367930811
1.173347046,20.272428797
1.187126307,20.202187236
1.200905567,20.146023694
1.214684827,20.065113685
1.228464088,20.047630304
1.242235908,20.113317988
1.256015168,20.132408799
1.269794429,20.143092089
1.283573689,20.127757682
1.297352949,20.167292255
1.311132210,20.136545545
1.324904030,20.159708716
1.338683290,20.178377105
